"mine","mine_type","metals","country","region","location","latitude","longitude","impactID","affected_system","affected_component","affected_factor","impact.description","comment","stage","focus","contaminant","est_significance","impact_direction","mitigationID","mitigation","mitigation_description","citation","year","link"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M6","Yes","Develop a Corporate Social Responsibility strategy and implementation plan for the project, including commitments and defined actions towards increasing the share of local business (also known as local content). ","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M7","Yes","Monitor indicators related to volume and type of business and local share, and incorporate to the annual report. It is further recommended to follow Global Compact indicators and reporting procedures, or its specific indicators developed for the extractive industry","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M8","Yes","Unbundling of contracts for services and supplies to camp where there exists no cost hindrance to the project","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M9","Yes","Preferential purchase of local goods and services to the mine camp operation regarding communication, logistical and support services.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M10","Yes","Inform Tourist Council and Municipal authorities on the expected requirements of hotels and temporary housing for each year. ","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M11","Yes","Requirement in contract with the providers of catering services to supply local/traditional food ","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C5","5-Societies","5B-Economic","5B-Other","Expected increased cost of living.",NA,"operation","Local community",NA,"Medium","Positive","E6M12","Yes","Engaging the professional hunters in Kapisillit and Nuuk in providing some of the regular Greenlandic food for the canteen and camp in general ","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M1","Yes","GA’s (Grønlands Arbejdssgiverforening) initiatives to promote local business for mining companies (network workshops)","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M2","Yes","London Mining Greenland A/S, to become member of GA and participate on the initiatives on local business actors","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M3","Yes","Participate and organise open day events to inform, identify and attract potential services and goods suppliers and workforce","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M4","Yes","Maintain a close dialogue and continuous updates with Municipal and National authorities on the plans and progress of the project, defining as accurately as possible the needs of the project and the timing of the activities during construction.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M5","Yes","Maintain regular contact with the Greenlandic Employers’ Associations, keeping them abreast of upcoming opportunities and discussing solutions and alternatives to potential challenges for the local companies to access business opportunities during the construction and operation phases. Within this forum, analyze and discuss the results of tender process and performance of local companies, providing constructive feedback to improve both access to business and the quality of services.","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M6","Yes","Develop a Corporate Social Responsibility strategy and implementation plan for the project, including commitments and defined actions towards increasing the share of local business (also known as local content). ","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
"ISUA Iron Ore","Open pit","Iron","Greenland","Nuuk ","150 km NW of Nuuk ",65.50312849,-50.33983198,"E6C6","5-Societies","5B-Economic","5B-Local bussiness","Indirect business opportunities potentially created or enhanced by the project such as private primary education and day care services, Private health services, Private English-Greenlandic courses, Private counselling",NA,"operation","Local community",NA,"Medium","Positive","E6M7","Yes","Monitor indicators related to volume and type of business and local share, and incorporate to the annual report. It is further recommended to follow Global Compact indicators and reporting procedures, or its specific indicators developed for the extractive industry","NAGrontmij A/S (2013) Social Impact Assessment for the ISUA Iron Ore Project for London Mining Greenland A/S. https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf",2013,"https://naalakkersuisut.gl/~/media/Nanoq/Files/Attached%20Files/Raastof/Hoeringer/ISUA%202012/SIA%20London%20Mining%20final%20march%202013.pdf"
